source_document_year,source_url,source_pages,source_section,source_type,provider_bytes_bundled,year,programme_code,programme_name,degree,institution_code,institution_name,vacancies,applicants,first_choice_applicants,placements,first_choice_placements,last_placed_general_contingent_grade,mean_application_grade_placed,mean_entrance_exam_grade_placed,mean_secondary_grade_placed
2019,https://www.dges.gov.pt/guias/pdfs/statcol/2019/StatsCurso19.pdf,C31-C32,9500 Enfermagem [Licenciatura],DGES StatsCurso comparative first-phase table,False,2019,9500,Enfermagem,Licenciatura,1320,Universidade da Madeira - Escola Superior de Saúde,25,79,55,25,25,143.0,152.7,141.3,164.0
2019,https://www.dges.gov.pt/guias/pdfs/statcol/2019/StatsCurso19.pdf,C31-C32,9500 Enfermagem [Licenciatura],DGES StatsCurso comparative first-phase table,False,2019,9500,Enfermagem,Licenciatura,3013,Universidade de Aveiro - Escola Superior de Saúde de Aveiro,82,651,101,82,36,135.4,141.8,121.6,155.3
2019,https://www.dges.gov.pt/guias/pdfs/statcol/2019/StatsCurso19.pdf,C31-C32,9500 Enfermagem [Licenciatura],DGES StatsCurso comparative first-phase table,False,2019,9500,Enfermagem,Licenciatura,3155,Instituto Politécnico de Setúbal - Escola Superior de Saúde,44,389,91,45,30,136.8,147.5,134.9,155.8
2019,https://www.dges.gov.pt/guias/pdfs/statcol/2019/StatsCurso19.pdf,C31-C32,9500 Enfermagem [Licenciatura],DGES StatsCurso comparative first-phase table,False,2019,9500,Enfermagem,Licenciatura,7001,Escola Superior de Enfermagem de Coimbra,320,1197,300,322,231,132.8,136.1,121.1,146.0
2019,https://www.dges.gov.pt/guias/pdfs/statcol/2019/StatsCurso19.pdf,C31-C32,9500 Enfermagem [Licenciatura],DGES StatsCurso comparative first-phase table,False,2019,9500,Enfermagem,Licenciatura,7002,Escola Superior de Enfermagem de Lisboa,285,1138,382,285,217,136.2,147.4,135.8,155.1
2019,https://www.dges.gov.pt/guias/pdfs/statcol/2019/StatsCurso19.pdf,C31-C32,9500 Enfermagem [Licenciatura],DGES StatsCurso comparative first-phase table,False,2019,9500,Enfermagem,Licenciatura,7003,Escola Superior de Enfermagem do Porto,257,1001,383,257,196,142.8,153.2,141.0,165.3
2019,https://www.dges.gov.pt/guias/pdfs/statcol/2019/StatsCurso19.pdf,C31-C32,9500 Enfermagem [Licenciatura],DGES StatsCurso comparative first-phase table,False,2019,9500,Enfermagem,Licenciatura,7005,Instituto Politécnico de Beja - Escola Superior de Saúde,35,139,32,35,25,119.0,131.5,117.9,138.8
2019,https://www.dges.gov.pt/guias/pdfs/statcol/2019/StatsCurso19.pdf,C31-C32,9500 Enfermagem [Licenciatura],DGES StatsCurso comparative first-phase table,False,2019,9500,Enfermagem,Licenciatura,7010,Universidade do Minho - Escola Superior de Enfermagem,88,492,137,88,67,141.0,155.0,144.0,165.9
2019,https://www.dges.gov.pt/guias/pdfs/statcol/2019/StatsCurso19.pdf,C31-C32,9500 Enfermagem [Licenciatura],DGES StatsCurso comparative first-phase table,False,2019,9500,Enfermagem,Licenciatura,7015,Instituto Politécnico de Bragança - Escola Superior de Saúde de Bragança,55,236,23,55,19,124.0,130.7,106.1,143.9
2019,https://www.dges.gov.pt/guias/pdfs/statcol/2019/StatsCurso19.pdf,C31-C32,9500 Enfermagem [Licenciatura],DGES StatsCurso comparative first-phase table,False,2019,9500,Enfermagem,Licenciatura,7020,Instituto Politécnico de Castelo Branco - Escola Superior de Saúde Dr. Lopes Dias,60,273,52,61,38,120.4,131.7,112.3,142.1
2019,https://www.dges.gov.pt/guias/pdfs/statcol/2019/StatsCurso19.pdf,C31-C32,9500 Enfermagem [Licenciatura],DGES StatsCurso comparative first-phase table,False,2019,9500,Enfermagem,Licenciatura,7030,Universidade de Évora - Escola Superior de Enfermagem de São João de Deus,65,291,49,65,32,126.7,137.2,122.1,145.2
2019,https://www.dges.gov.pt/guias/pdfs/statcol/2019/StatsCurso19.pdf,C31-C32,9500 Enfermagem [Licenciatura],DGES StatsCurso comparative first-phase table,False,2019,9500,Enfermagem,Licenciatura,7035,Universidade do Algarve - Escola Superior de Saúde,33,192,41,33,23,129.4,138.6,119.8,148.8
