source_document_year,source_url,source_pages,source_section,source_type,provider_bytes_bundled,year,programme_code,programme_name,degree,institution_code,institution_name,vacancies,applicants,first_choice_applicants,placements,first_choice_placements,last_placed_general_contingent_grade,mean_application_grade_placed,mean_entrance_exam_grade_placed,mean_secondary_grade_placed
2019,https://www.dges.gov.pt/guias/pdfs/statcol/2019/StatsCurso19.pdf,C26,9081 Economia [Licenciatura],DGES StatsCurso comparative first-phase table,False,2019,9081,Economia,Licenciatura,1000,Universidade do Minho,87,589,84,87,22,165.0,169.5,162.1,174.4
2019,https://www.dges.gov.pt/guias/pdfs/statcol/2019/StatsCurso19.pdf,C26,9081 Economia [Licenciatura],DGES StatsCurso comparative first-phase table,False,2019,9081,Economia,Licenciatura,1104,Universidade do Porto - Faculdade de Economia,208,1008,297,208,129,171.3,178.9,175.5,182.4
2019,https://www.dges.gov.pt/guias/pdfs/statcol/2019/StatsCurso19.pdf,C26,9081 Economia [Licenciatura],DGES StatsCurso comparative first-phase table,False,2019,9081,Economia,Licenciatura,1202,Universidade de Trás-os-Montes e Alto Douro - Escola de Ciências Humanas e Sociais,45,177,15,45,7,138.6,146.8,134.3,153.5
2019,https://www.dges.gov.pt/guias/pdfs/statcol/2019/StatsCurso19.pdf,C26,9081 Economia [Licenciatura],DGES StatsCurso comparative first-phase table,False,2019,9081,Economia,Licenciatura,1308,Universidade da Madeira - Faculdade de Ciências Sociais,40,74,18,36,18,113.8,130.9,120.2,139.7
2019,https://www.dges.gov.pt/guias/pdfs/statcol/2019/StatsCurso19.pdf,C26,9081 Economia [Licenciatura],DGES StatsCurso comparative first-phase table,False,2019,9081,Economia,Licenciatura,1517,Universidade de Lisboa - Instituto Superior de Economia e Gestão,138,1307,182,138,21,157.0,160.4,156.1,164.6
2019,https://www.dges.gov.pt/guias/pdfs/statcol/2019/StatsCurso19.pdf,C26,9081 Economia [Licenciatura],DGES StatsCurso comparative first-phase table,False,2019,9081,Economia,Licenciatura,6800,ISCTE - Instituto Universitário de Lisboa,72,942,69,72,14,164.0,167.8,165.2,170.3
2020,https://www.dges.gov.pt/guias/pdfs/statcol/2020/StatsCurso20.pdf,C26,9081 Economia [Licenciatura],DGES StatsCurso comparative first-phase table,False,2019,9081,Economia,Licenciatura,0170,Universidade dos Açores - Faculdade de Economia e Gestão,20,32,2,5,2,152.2,130.8,123.3,134.8
2020,https://www.dges.gov.pt/guias/pdfs/statcol/2020/StatsCurso20.pdf,C26,9081 Economia [Licenciatura],DGES StatsCurso comparative first-phase table,False,2019,9081,Economia,Licenciatura,0204,Universidade do Algarve - Faculdade de Economia,30,93,14,28,14,103.0,134.5,125.6,139.3
2020,https://www.dges.gov.pt/guias/pdfs/statcol/2020/StatsCurso20.pdf,C26,9081 Economia [Licenciatura],DGES StatsCurso comparative first-phase table,False,2019,9081,Economia,Licenciatura,0300,Universidade de Aveiro,48,405,36,48,5,159.2,163.1,154.2,169.0
2020,https://www.dges.gov.pt/guias/pdfs/statcol/2020/StatsCurso20.pdf,C26,9081 Economia [Licenciatura],DGES StatsCurso comparative first-phase table,False,2019,9081,Economia,Licenciatura,0400,Universidade da Beira Interior,45,184,18,46,9,134.0,143.0,130.4,149.8
2020,https://www.dges.gov.pt/guias/pdfs/statcol/2020/StatsCurso20.pdf,C26,9081 Economia [Licenciatura],DGES StatsCurso comparative first-phase table,False,2019,9081,Economia,Licenciatura,0503,Universidade de Coimbra - Faculdade de Economia,154,761,138,155,46,145.0,153.1,146.4,159.7
2020,https://www.dges.gov.pt/guias/pdfs/statcol/2020/StatsCurso20.pdf,C26,9081 Economia [Licenciatura],DGES StatsCurso comparative first-phase table,False,2019,9081,Economia,Licenciatura,0604,Universidade de Évora - Escola de Ciências Sociais,40,115,5,34,5,108.1,126.2,114.4,132.4
2020,https://www.dges.gov.pt/guias/pdfs/statcol/2020/StatsCurso20.pdf,C26,9081 Economia [Licenciatura],DGES StatsCurso comparative first-phase table,False,2019,9081,Economia,Licenciatura,0904,Universidade Nova de Lisboa - Faculdade de Economia,195,1183,310,196,126,171.0,177.9,177.9,177.9
2020,https://www.dges.gov.pt/guias/pdfs/statcol/2020/StatsCurso20.pdf,C26,9081 Economia [Licenciatura],DGES StatsCurso comparative first-phase table,False,2019,9081,Economia,Licenciatura,1000,Universidade do Minho,87,589,84,87,22,165.0,169.5,162.1,174.4
2020,https://www.dges.gov.pt/guias/pdfs/statcol/2020/StatsCurso20.pdf,C26,9081 Economia [Licenciatura],DGES StatsCurso comparative first-phase table,False,2019,9081,Economia,Licenciatura,1104,Universidade do Porto - Faculdade de Economia,208,1008,297,208,129,171.3,178.9,175.5,182.4
2020,https://www.dges.gov.pt/guias/pdfs/statcol/2020/StatsCurso20.pdf,C26,9081 Economia [Licenciatura],DGES StatsCurso comparative first-phase table,False,2019,9081,Economia,Licenciatura,1202,Universidade de Trás-os-Montes e Alto Douro - Escola de Ciências Humanas e Sociais,45,177,15,45,7,138.6,146.8,134.3,153.5
2020,https://www.dges.gov.pt/guias/pdfs/statcol/2020/StatsCurso20.pdf,C26,9081 Economia [Licenciatura],DGES StatsCurso comparative first-phase table,False,2019,9081,Economia,Licenciatura,1308,Universidade da Madeira - Faculdade de Ciências Sociais,40,74,18,36,18,113.8,130.9,120.2,139.7
2020,https://www.dges.gov.pt/guias/pdfs/statcol/2020/StatsCurso20.pdf,C26,9081 Economia [Licenciatura],DGES StatsCurso comparative first-phase table,False,2019,9081,Economia,Licenciatura,1517,Universidade de Lisboa - Instituto Superior de Economia e Gestão,138,1307,182,138,21,157.0,160.4,156.1,164.6
2020,https://www.dges.gov.pt/guias/pdfs/statcol/2020/StatsCurso20.pdf,C26,9081 Economia [Licenciatura],DGES StatsCurso comparative first-phase table,False,2019,9081,Economia,Licenciatura,6800,ISCTE - Instituto Universitário de Lisboa,72,942,69,72,14,164.0,167.8,165.2,170.3
2020,https://www.dges.gov.pt/guias/pdfs/statcol/2020/StatsCurso20.pdf,C26,9081 Economia [Licenciatura],DGES StatsCurso comparative first-phase table,False,2020,9081,Economia,Licenciatura,0170,Universidade dos Açores - Faculdade de Economia e Gestão,20,44,3,10,3,122.7,139.1,126.0,146.1
2020,https://www.dges.gov.pt/guias/pdfs/statcol/2020/StatsCurso20.pdf,C26,9081 Economia [Licenciatura],DGES StatsCurso comparative first-phase table,False,2020,9081,Economia,Licenciatura,0204,Universidade do Algarve - Faculdade de Economia,37,173,18,38,14,125.6,140.9,137.5,142.7
2020,https://www.dges.gov.pt/guias/pdfs/statcol/2020/StatsCurso20.pdf,C26,9081 Economia [Licenciatura],DGES StatsCurso comparative first-phase table,False,2020,9081,Economia,Licenciatura,0300,Universidade de Aveiro,51,481,42,51,14,167.6,171.7,174.1,170.1
2020,https://www.dges.gov.pt/guias/pdfs/statcol/2020/StatsCurso20.pdf,C26,9081 Economia [Licenciatura],DGES StatsCurso comparative first-phase table,False,2020,9081,Economia,Licenciatura,0400,Universidade da Beira Interior,50,222,16,50,5,140.0,147.7,146.2,148.5
2020,https://www.dges.gov.pt/guias/pdfs/statcol/2020/StatsCurso20.pdf,C26,9081 Economia [Licenciatura],DGES StatsCurso comparative first-phase table,False,2020,9081,Economia,Licenciatura,0503,Universidade de Coimbra - Faculdade de Economia,154,989,180,154,54,158.0,164.3,167.2,161.4
2020,https://www.dges.gov.pt/guias/pdfs/statcol/2020/StatsCurso20.pdf,C26,9081 Economia [Licenciatura],DGES StatsCurso comparative first-phase table,False,2020,9081,Economia,Licenciatura,0604,Universidade de Évora - Escola de Ciências Sociais,42,181,15,42,6,132.9,141.2,135.5,144.3
2020,https://www.dges.gov.pt/guias/pdfs/statcol/2020/StatsCurso20.pdf,C26,9081 Economia [Licenciatura],DGES StatsCurso comparative first-phase table,False,2020,9081,Economia,Licenciatura,0904,Universidade Nova de Lisboa - Faculdade de Economia,254,1394,288,263,118,176.5,182.6,188.5,176.7
2020,https://www.dges.gov.pt/guias/pdfs/statcol/2020/StatsCurso20.pdf,C26,9081 Economia [Licenciatura],DGES StatsCurso comparative first-phase table,False,2020,9081,Economia,Licenciatura,1000,Universidade do Minho,94,727,95,94,28,171.8,176.1,175.3,176.6
2020,https://www.dges.gov.pt/guias/pdfs/statcol/2020/StatsCurso20.pdf,C26,9081 Economia [Licenciatura],DGES StatsCurso comparative first-phase table,False,2020,9081,Economia,Licenciatura,1104,Universidade do Porto - Faculdade de Economia,246,1233,346,250,142,178.0,184.2,186.8,181.6
2020,https://www.dges.gov.pt/guias/pdfs/statcol/2020/StatsCurso20.pdf,C26,9081 Economia [Licenciatura],DGES StatsCurso comparative first-phase table,False,2020,9081,Economia,Licenciatura,1202,Universidade de Trás-os-Montes e Alto Douro - Escola de Ciências Humanas e Sociais,58,232,20,58,10,140.1,149.2,140.8,153.7
2020,https://www.dges.gov.pt/guias/pdfs/statcol/2020/StatsCurso20.pdf,C26,9081 Economia [Licenciatura],DGES StatsCurso comparative first-phase table,False,2020,9081,Economia,Licenciatura,1308,Universidade da Madeira - Faculdade de Ciências Sociais,54,68,16,31,16,108.0,140.6,132.7,147.1
2020,https://www.dges.gov.pt/guias/pdfs/statcol/2020/StatsCurso20.pdf,C26,9081 Economia [Licenciatura],DGES StatsCurso comparative first-phase table,False,2020,9081,Economia,Licenciatura,1517,Universidade de Lisboa - Instituto Superior de Economia e Gestão,138,1390,171,140,32,164.0,168.6,172.7,164.4
2020,https://www.dges.gov.pt/guias/pdfs/statcol/2020/StatsCurso20.pdf,C26,9081 Economia [Licenciatura],DGES StatsCurso comparative first-phase table,False,2020,9081,Economia,Licenciatura,6800,ISCTE - Instituto Universitário de Lisboa,87,1104,81,88,14,170.0,172.8,179.1,166.4
